name	smiles	heavy	prob_binary	pred_value	score
rxn:2:134437:135605	CC(C)c1nscc1NC1CCCC1C(C)(C)C	18	0.2942735552787781	0.730565071105957	-0.024238417545954388
rxn:2:68067:108380	COc1ccsc1C(C)N[C@@H](C)c1cc(C)c(C)o1	19	0.22121772170066833	0.7085065841674805	-0.025646782235095377
rxn:2:95606:66671	CC(NCCN1CCCC(F)(F)C1)c1cccnn1	19	0.1719476878643036	0.6804163455963135	-0.026761508301684733
rxn:2:124729:76878	Cc1snnc1C(C)N[C@@H]1CCCC[C@@H]1n1ccnn1	20	0.23519957065582275	0.7784128189086914	-0.027160662412643432
rxn:2:93749:74326	COc1cc(C(C)Nc2cscc2OC)ccc1C	19	0.15863700211048126	0.7626070976257324	-0.03178789976396059
rxn:2:104286:96551	CCn1ccc(NC2CCCC2(CC)CC)nc1=O	19	0.14734625816345215	0.7937207221984863	-0.03401970863342285
rxn:2:118443:125587	COc1cccc2c1OCC2NCc1ccnnc1	19	0.28416287899017334	0.9365677833557129	-0.03433710022976524
rxn:2:120221:122313	CC(C)Oc1ncccc1CNC1CCCSC1C	19	0.2101902812719345	0.8658541440963745	-0.034508624359181055
rxn:2:72955:81336	CCC(NC1C2CCC21)C1CCCN1C(C)C	17	0.22372150421142578	0.8371796607971191	-0.036085773916805494
rxn:2:78520:99398	CCc1ccccc1NC(C)c1cc(C)nn1CC	19	0.20344756543636322	0.904606819152832	-0.03690311861665625
rxn:2:83837:127910	CC(NC(C)c1nc(C(C)(C)C)no1)c1cccnc1	20	0.1854565143585205	0.9272876977920532	-0.037091559171676634
rxn:2:79050:87875	c1cc(CNC2CCCc3occc32)n(C2CCC2)n1	20	0.3163439929485321	1.0899540185928345	-0.03868050128221512
rxn:2:92062:138926	Cc1nn(Cc2ccccn2)cc1NC1CC2(CC2)C1	20	0.26218825578689575	1.0421597957611084	-0.038998576998710635
rxn:2:104066:81291	CC(C)C(NC[C@@H]1C[C@H]1C(C)C)c1cnn(C)c1	18	0.3090863525867462	1.0171242952346802	-0.039335441258218556
rxn:2:94254:128952	CC1CC(NCC2(F)CC(C)C2)C(C)(C)N(C)C1	18	0.1654190570116043	0.8848577737808228	-0.039968817598289914
rxn:2:90109:96608	Cc1ccc2oc(CNC3CCCC[C@@H]3F)cc2c1	19	0.47979986667633057	1.3164242506027222	-0.04403286231191535
rxn:2:138829:69918	CC(C)CC(C)C(C)(C)NC(C)c1cn(C)cn1	18	0.22205284237861633	1.033605933189392	-0.04508628282282087
rxn:2:139343:77978	CN1CC(NC[C@H]2CC[C@@H](F)CC2)c2ccccc21	19	0.3343665599822998	1.3940742015838623	-0.05577408640008224
rxn:2:127228:118194	CCC(C)(CC)CNC1CCC12CCCCO2	17	0.22254018485546112	1.3091217279434204	-0.06391656135811526
rxn:2:128804:93770	CCC(Nc1nccc2c1C(C)OC2)C1=NCCC1	19	0.3539482653141022	1.616194248199463	-0.06643399909922951
rxn:2:106997:92107	Cc1nn(COC(C)(C)C)c(C)c1NC[C@@H]1CCO1	19	0.12124070525169373	1.5393608808517456	-0.0746379039789501
rxn:2:80032:129772	CCCC(NC1CCN(C)C12CCC2)C(C)C	17	0.1728556603193283	1.519268274307251	-0.07920074199928957
rxn:2:75519:101881	CCC(NC(C)(C)C1CCC1)C12CC(C1)C2	16	0.14261427521705627	1.5291825532913208	-0.08666051737964153
rxn:2:114864:136479	Cc1conc1NC1CCSC(C)C1	14	0.2611135244369507	1.4785090684890747	-0.08695682457515172
rxn:2:71837:84526	CCC1COC(CNc2csnc2C)C1	15	0.4559439420700073	0.6692593097686768	-0.01422102451324463
rxn:2:67607:134208	Cc1ccc(C(C)Nc2ncsn2)c(C)n1	16	0.26149114966392517	1.2068170309066772	-0.059082867577672005
rxn:2:81969:127762	CC1OCCC1Nc1nnc(C2COC2)s1	16	0.20030054450035095	0.974493145942688	-0.048387037590146065
rxn:2:95697:138812	FC1CCC(NC2CCn3cncc32)C1	15	0.1965370625257492	0.7531094551086426	-0.03710482617219289
rxn:2:76863:111773	COc1ccnc(C(C)NC2CCCC2)c1	16	0.3066173195838928	1.9017932415008545	-0.0996984951198101
rxn:2:91068:114552	CN(CCNC1CCOCC1)c1nccs1	16	0.4393763244152069	1.0741795301437378	-0.03967520035803318
rxn:2:116824:121253	Cc1cnn(C2CCC2)c1NC1CSC(C)C1	17	0.2030125856399536	1.0296645164489746	-0.048626584165236526
rxn:2:108370:98873	CC1(C)COC1c1cccc(NC2CC2)c1	16	0.34422481060028076	1.2186594009399414	-0.05465216189622879
rxn:2:123522:100219	Cc1noc(NC2CCCC3CCCC32)n1	16	0.22644105553627014	1.455701231956482	-0.07682876102626324
rxn:2:90143:141545	CC1CCCC(NC2Cc3cocc3C2)C1	16	0.33185482025146484	0.7076177597045898	-0.023485183715820312
rxn:2:102751:86627	CC1Cn2nccc2C1NCC(F)C(C)(C)C	17	0.17808684706687927	0.5322928428649902	-0.020835646811653587
rxn:2:92898:133854	CC[C@H]1OC[C@@H]1NC1CCOC(C)(C)C1	15	0.11327624320983887	1.1014567613601685	-0.06587870121002197
rxn:2:127280:117258	CC(N[C@@H](C)c1nccn1C)c1ccn(C)n1	17	0.17331327497959137	1.576744794845581	-0.08255479528623469
rxn:2:94820:113291	Cc1cc(C(C)NC2C[C@@H]3CC[C@H]2C3)nn1C	17	0.19893303513526917	1.1210287809371948	-0.05424092622364268
rxn:2:95588:96015	CC1CCC1NCc1cn(C2CC2)ccc1=O	17	0.2634209990501404	1.0720446109771729	-0.0475660948192372
rxn:2:107065:98187	CC(C)OCn1cc(NC2CCC[C@@H]2F)cn1	17	0.22892865538597107	1.159611463546753	-0.054746047538869524
rxn:2:74427:95085	CC(NCc1nc(C(C)(F)F)cs1)c1ncco1	18	0.20117993652820587	0.8563520908355713	-0.03639845301707586
rxn:2:110168:114686	Cc1nc(C(C)NCC2(F)CC(F)(F)C2)cn1C	18	0.19629348814487457	1.3717807531356812	-0.06530484805504481
rxn:2:92195:76956	CC(c1cc(NCC2CCO2)n(C)n1)C1CC1	17	0.16789725422859192	1.180827260017395	-0.05958411798757665
rxn:2:133481:87875	CCc1nccc(NC2CCCc3occc32)n1	18	0.23263637721538544	0.6043334007263184	-0.020649834639496274
rxn:2:111131:96477	CC(NCC1C2CCC21)c1cccc2ncoc12	18	0.29095423221588135	0.49980974197387695	-0.0116030838754442
rxn:2:122046:117016	Cc1cnc(NC2CCCS(=N)(=O)C2)c(C)n1	17	0.4217478036880493	1.4282516241073608	-0.05920610708348891
rxn:2:74918:136479	CC1CC(NCc2n[nH]c3ncccc23)CCS1	18	0.47175368666648865	1.7785313129425049	-0.07259875701533423
rxn:2:83240:120114	CC(NC1CCCc2oncc21)c1ncn[nH]1	17	0.37349972128868103	1.0619475841522217	-0.04049693310962004
rxn:2:94308:124134	CC1CC12CCCC2NCc1ncc(C2CC2)o1	18	0.3637348711490631	0.8269593715667725	-0.025734694467650518
rxn:2:122310:90537	CCc1cc(NC2CCCCC2C2CC2)cnn1	18	0.2078777253627777	0.6010942459106445	-0.02184536225265927
rxn:2:132491:106329	COCC(NC1CC2CC1CC2F)C(C)C	16	0.16842888295650482	1.311239242553711	-0.07142564747482538
rxn:2:165131:98801	Cc1ccc2c(=O)[nH]ccc2c1NC1CCC1	17	0.5173845887184143	0.7828962802886963	-0.01561833479825188
rxn:2:81891:96078	CCOc1nn(C)cc1NC1CC2CCN(C2)C1	18	0.13354995846748352	1.3705589771270752	-0.0687227232588662
rxn:2:110190:110791	COCc1nocc1CNC1C[C@@H](C)C[C@@H](C)C1	18	0.25359416007995605	0.36527204513549805	-0.00620432694753011
rxn:2:76200:112403	COc1ccccc1C[C@@H](C)NC1CC(F)(F)C1	18	0.16932234168052673	1.3816208839416504	-0.06734991901450688
rxn:2:77400:91066	COC1(CNC2COc3ccsc32)CCOC1(C)C	19	0.20984619855880737	0.8061022758483887	-0.03138189880471481
rxn:2:79794:102802	Cc1cccnc1C(C)NC1COc2ccncc21	19	0.4043971300125122	0.6478049755096436	-0.012810939236691124
rxn:2:138820:115044	COc1c(CCNC(C)c2ccns2)cnn1C	18	0.19447821378707886	0.6141386032104492	-0.02331446607907613
rxn:2:113490:74582	CCC(N[C@H]1CCC[C@H]1N(C)C)C1COC1	16	0.12969903647899628	1.3280785083770752	-0.07489871699362993
rxn:2:135339:68678	c1cc2c(CNC3C[C@@H]4COC[C@H]34)c[nH]c2cn1	18	0.4352031946182251	1.2097814083099365	-0.04303212298287286
rxn:2:77167:118314	CCCC(C)NC(C)c1cc2c(s1)CCCC2	17	0.2272433042526245	1.1532626152038574	-0.05447172417360194
rxn:2:102687:90316	FC1(F)c2ccccc2C1NCC1CC2COCC12	19	0.26654359698295593	1.033369779586792	-0.04035927276862295
rxn:2:111091:129239	CCC1CCC(NC(C)(C)C2CCCCO2)C1	17	0.15131470561027527	1.4901713132858276	-0.07875627103973837
rxn:2:105914:100818	Cc1ccnc(C(NC2CC2C2CC2)C2CC2)c1	18	0.36670422554016113	0.8779140710830688	-0.028400546974605985
rxn:2:128771:130848	COc1ccc(C)c(NC2CC3CCC2CN3C)c1	19	0.13833612203598022	1.0305131673812866	-0.04695668659712139
rxn:2:107531:98558	c1ccc2c(c1)C(NCc1nn[nH]n1)CCC21CCCC1	21	0.5378056168556213	-0.3148062229156494	0.04060056379863194
rxn:2:136496:80762	Cc1ccc2c(c1)C(C)CCC2NCc1cnn(C)c(=O)c1	22	0.5572839975357056	-0.7587795257568359	0.05982106924057007
rxn:2:92750:106214	CC(NC1CSC(C(C)C)C1)c1cccc2ncccc12	21	0.497165322303772	0.17275571823120117	0.015448076384408134
rxn:2:140266:134479	c1nc2c(cc1NC1CCC3(CCCCC3)C1)OCCO2				0.023135538612093245
rxn:2:79077:100687	CC1(c2cc(NC(c3cocn3)C3CC3)on2)CCCC1	21	0.2622230052947998	-0.49323058128356934	0.035973980313255674
rxn:2:130703:128472	c1ccc([C@@H]2C[C@@H]2NC2CC3CC4(CC4)CC3C2)cc1				0.017076730728149414
rxn:2:128810:73125	CCCC(Nc1ncc(C2CCOC2)s1)c1cscn1	20	0.3931412696838379	-0.04830646514892578	0.022072386741638184
rxn:2:136522:91639	CCC1(NC(C)c2ncc(-c3cnn(C)c3)s2)CCCC1	21	0.2554335594177246	-0.06625914573669434	0.015318700245448522
rxn:2:105039:141862	CC(C)Oc1ccncc1C(C)NC(C)C1CCOC1	20	0.09604373574256897	-0.07917475700378418	0.008760924637317657
rxn:2:125439:120905	CC(NCCN1CC2CCC1C2)c1cc2sccc2n1C	21	0.20281891524791718	0.0939950942993164	0.005182086711838132
rxn:2:76870:154025	CN(C)C1CC(NC2CCOc3c2ccc2ccccc32)C1	22	0.250273734331131	0.15090036392211914	0.004516971382227811
rxn:2:116319:71047	c1cnc(-c2nccc(NC3CC4(CCCCC4)C3)n2)nc1	22	0.4252384901046753	0.4417595863342285	-0.0007509589195251465
rxn:2:116171:76064	Cc1csc2c1C(Nc1cn(C3CC3)nc1C1CC1)CC2	21	0.21739226579666138	0.3298916816711426	-0.0053571150416419615
rxn:2:94977:129471	COCCC(NC(C)Cc1cnccn1)C(C)C	18	0.1664988100528717	0.5004873275756836	-0.018554917640156217
rxn:2:96837:141442	Cc1cc2n(n1)CCC2Nn1cc2sccc2n1	18	0.21297194063663483	0.5973169803619385	-0.021352502206961315
rxn:2:87791:137164	CC1CC(Nc2cccc(-c3cnco3)c2)CN1C1CC1	21	0.5818876624107361	-0.37055277824401855	0.04535430669784546
rxn:2:76999:103740	COC12CC(NC(c3cc[nH]n3)c3sccc3C)(C1)C2	20	0.23945102095603943	-0.21578335762023926	0.022761718928813936
rxn:2:111690:92737	Cc1c[nH]c2ncc(NC3CCCC4CCC43)cc12				0.019666877232099835
rxn:2:131667:66570	c1cc2nc(NC3CCCC(C4CCOC4)C3)ccn2n1				0.016054861602329072
rxn:2:135202:84227	CC(C)(C)C(NC1CCN(c2nncs2)C1)C1=NCCC1	21	0.12136009335517883	-0.38083863258361816	0.02391422504470462
rxn:2:126780:86627	CC1Cn2nccc2C1N[C@H](c1cccnc1)C1CCC1	21	0.20305126905441284	0.08065223693847656	0.005828525338854108
rxn:2:93099:138907	CC(NC1CCC(F)(F)c2ccccc21)c1ccn[nH]1				0.002088563144207001
rxn:2:108085:71180	Cc1ccc(C(C)NCc2ccc(=O)n3c2N(C)CC3)nc1	22	0.3807736337184906	0.23503756523132324	0.006624366749416698
rxn:2:120712:76308	COc1c(-n2cc(NC3C[C@H]4CC[C@@H]3C4)cn2)ccnc1C	22	0.5180098414421082	0.41729164123535156	0.0045781000093980265
rxn:2:99897:130411	Cc1ccc(-c2ccc(CNC3CCOCC3F)[nH]2)cc1	21	0.473141074180603	0.2960939407348633	0.00843081587836856
rxn:2:106040:88549	CC(c1ncns1)C1(NC2CCCc3ncccc32)CC1	21	0.3486906886100769	0.3184816837310791	0.0014385240418570383
rxn:2:121870:125296	CCOc1cncc(NC2c3ccnn3CCC2(C)C)n1	21	0.14633725583553314	0.0943596363067627	0.0024751247394652594
rxn:2:92634:71630	CCc1nccnc1CNC1CC(C)Oc2ccccc21	21	0.46127113699913025	0.32537055015563965	0.006471456516356696
rxn:2:141569:138589	COc1ccn2nc(NCC3OCCC3(C)C)nc2c1	20	0.259755939245224	0.8827849626541138	-0.03115145117044449
rxn:2:89227:85589	CC(CNC1CC[C@@H]2[C@H]1C2(F)F)c1cccc(=O)[nH]1	19	0.2475719451904297	1.020858883857727	-0.040699312561436704
rxn:2:109799:68842	CCCOc1ccc(NC2CCCCCCC2)nn1	19	0.12406229972839355	0.6640641689300537	-0.028421151010613693
rxn:2:97373:96961	CCCS(=O)(=O)C1CCCC1NC(C)c1cnsc1	19	0.20347636938095093	0.5151429176330566	-0.016403502539584513
rxn:2:103951:134193	CCCC(Nc1ncc(C2CC2)s1)c1ccco1	18	0.48623567819595337	0.5750999450683594	-0.004936903715133667
rxn:2:75161:85464	CN(C)CCC(NC1(C)CCSCC1)C(C)(C)C	18	0.14560367166996002	0.6590127944946289	-0.02852272904581494
rxn:2:108979:111510	COC1CC(CNC2CCCCC2C)C12CCC2	18	0.13844498991966248	1.0877091884613037	-0.05273689991898007
rxn:2:129969:124134	CC1CC12CCCC2NCC1(C2CC2)CCCO1	18	0.3317841589450836	1.4396307468414307	-0.06154703266090817
rxn:2:76092:95294	CC(C)C1CC(NC2(c3cccnn3)CCCC2)CO1	20	0.14931409060955048	0.9993572235107422	-0.04250215664505959
rxn:2:85976:123715	CC(C)C1COCCC1NC1CCc2cnn(C)c2C1	20	0.1503218561410904	0.28359317779541016	-0.006663566082715988
rxn:2:113037:141226	Cc1ncc(NC2CCC2(C)F)c(OC2(C)COC2)n1	20	0.24115711450576782	0.4290928840637207	-0.009396788477897645
rxn:2:69369:142090	CCc1cccc(C(CC)NC2CCS(=N)(=O)C2)c1	19	0.1279519647359848	0.11460518836975098	0.0007024619140123066
rxn:2:94408:113292	c1ccc(C2COCCO2)c(NC2CCC3CC3C2)c1	20	0.28996866941452026	0.4064772129058838	-0.005825427174568176
rxn:2:132574:88899	Cn1cc(NC2CC3CCCC(C2)S3)c(C2CCC2)n1	20	0.20723555982112885	1.1013057231903076	-0.04470350816845894
rxn:2:82610:93592	COc1nc(C)c(C)c(C)c1CNC1CC2CCCC21	20	0.22559018433094025	0.9245889186859131	-0.03494993671774864
rxn:2:68271:103357	CCC(N[C@H](C)Cc1ncco1)c1c(C)noc1C	19	0.17919784784317017	1.1502273082733154	-0.05110681370684975
rxn:2:102751:133982	Cc1nccn1C1CCCC(NCC(F)C(C)(C)C)C1	20	0.12258747220039368	0.9141191244125366	-0.03957658261060715
rxn:2:124270:127762	CCN1Cc2ccccc2CC1CNC1CCOC1C	20	0.19923141598701477	0.47309184074401855	-0.013693021237850189
rxn:2:141758:121192	Cc1cn(C)c(NCC(c2ccccc2C)N(C)C)n1	20	0.19265663623809814	1.306461215019226	-0.055690228939056396
rxn:2:88530:153249	Cc1cnn(-c2ncccc2C(C)N[C@H](C)C2CC2)c1	20	0.33725735545158386	0.4292793273925781	-0.004601098597049713
rxn:2:102953:135830	CC(NC1CCc2c1sc1c2CCCC1)c1nccs1	20	0.4157554507255554	0.046379804611206055	0.018468782305717468
rxn:2:136911:118520	CCCn1nccc1CNC1CCc2cccnc2C1	20	0.23583753407001495	0.6373457908630371	-0.020075412839651106
rxn:2:86188:120019	Cc1cc(CNC2CCCN(C3COC3)C2)cc(C)n1	20	0.2190246880054474	0.35802555084228516	-0.006950043141841888
rxn:2:79521:123008	CCc1ccc(CNC(C)c2cc(C)cc(C)n2)[nH]1	19	0.3463059961795807	0.43613433837890625	-0.00472780748417503
rxn:2:70107:82447	CCn1cc(C(C)NCCc2cc(C)ccn2)nn1	19	0.18016241490840912	0.8628813028335571	-0.035932573048692
rxn:2:132828:85254	CS(=O)(=O)n1ccnc1NC1CCCN2CCCCC12	20	0.22135034203529358	1.131408929824829	-0.045502929389476775
rxn:2:97951:135742	C[C@@H]1Cc2ccccc2[C@H]1NCC1CCCN1C1CC1	20	0.35997214913368225	0.7625715732574463	-0.020129971206188202
rxn:2:89802:82040	CC(C)c1nn2nc(NC3CCOCC3(C)C)cc2[nH]1	20	0.21102331578731537	0.7855217456817627	-0.028724921494722368
rxn:2:99912:87122	CCC(NC[C@H]1CCN1C)c1cn(C)c2ccccc12	20	0.19360259175300598	0.5343618392944336	-0.01703796237707138
rxn:2:94349:85879	C[C@H]1C[C@H](NC2COC3(CCOCC3)C2)CCO1	18	0.23033183813095093	0.7021100521087646	-0.026209900776545208
rxn:2:137667:114985	CCSc1cnccc1NC1CCN2CCC1CC2	19	0.3002522885799408	0.5700945854187012	-0.01420222614940844
rxn:2:76515:127955	CC1CCOCCC1NC(C)(c1nnn[nH]1)C1CC1	19	0.10977783054113388	0.5027751922607422	-0.020684071669453068
rxn:2:118246:132522	COCCC(N[C@]1(C)CCOC1)c1ccccc1C	19	0.1378302276134491	0.6092000007629395	-0.024808935428920546
rxn:2:137466:114780	CN1CCC(CCNC(c2nccs2)C(C)(C)C)CC1	20	0.24795839190483093	0.6210639476776123	-0.01865527778863907
rxn:2:69577:86627	COC1CCCCC1CCNC1c2ccnn2CC1C	20	0.16199015080928802	0.628270149230957	-0.02331399992108345
rxn:2:85782:86488	COC(CNC(C(C)C)C1CCC1)C1CC1	16	0.18214251101016998	1.4538187980651855	-0.07947976794093847
rxn:2:93117:78982	FC1(F)CCC(NCC2(Cc3cccs3)COC2)CC1	20	0.13260161876678467	0.3206956386566162	-0.009404700994491578
rxn:2:112095:159646	CC(N[C@@H](C)C1CCCC1)c1ccc2[nH]c(=O)oc2c1	20	0.20292489230632782	0.5710012912750244	-0.01840381994843483
rxn:2:97701:104399	CC(C)N1CC(Nc2nccc3cnn(C)c23)CC1(C)C	21	0.3773549199104309	0.9453275203704834	-0.027046314307621548
rxn:2:115368:101758	CC(NC1CC(n2ccnc2)C1)c1nc2c(s1)CCCC2	21	0.2505490481853485	0.4212465286254883	-0.008128451449530465
rxn:2:110961:119592	CCn1nc(NC2CC3(C2)CS(=N)(=O)C3)cc1C(C)C	20	0.3158418536186218	1.1409132480621338	-0.0412535697221756
rxn:2:83074:123291	CCS(=O)(=O)CCC(C)Nc1c[nH]c2cccnc12	19	0.439792662858963	1.2531682252883911	-0.042809240127864634
rxn:2:131031:113117	COc1nc(NC(C)c2nonc2C)ncc1C1CC1	20	0.2775891423225403	0.4254007339477539	-0.0073905795812606815
rxn:2:82914:78766	Cc1cc2ccc(NC3CCN(C)C(C)(C)C3)cc2o1	20	0.19263820350170135	0.6667509078979492	-0.023705635219812393
rxn:2:130393:68873	CCC(NCCC(C)N1CCC1)c1c[nH]cn1	17	0.2595803737640381	1.08163583278656	-0.04835620347191306
rxn:2:104066:98473	COc1cnc2c(c1)C(NC[C@@H]1C[C@H]1C(C)C)CCC2	20	0.4707912802696228	0.5960140228271484	-0.0062611371278762816
rxn:2:85258:124706	CCCC(C)CC(C)Nc1ncc(C(C)(C)C)nn1	19	0.1557283103466034	0.9766926765441895	-0.043208650852504527
rxn:2:125954:118683	C1CCC(C2COC2)C(NC2C3CCC2COC3)C1	19	0.09481669217348099	0.8677164316177368	-0.040678933654960836
rxn:2:122628:105131	CC(C)OCc1cccc(NC2CCC3(CC3)C2)c1	19	0.2696826457977295	0.6999087333679199	-0.02264347829316792
rxn:2:95350:114357	CCOCC1(NC(c2ccnn2C)C2CC2)CC1	18	0.13955794274806976	0.7303533554077148	-0.03282196736998028
rxn:2:127460:117197	c1ccc(-n2nnnc2NC2CCC3CCCC3C2)nc1	21	0.40919679403305054	0.4663677215576172	-0.0027224251202174594
rxn:2:79343:120439	CC(NCC1CC2(CCO1)CC2)c1cnc2cccnn12	21	0.2933848798274994	0.8408186435699463	-0.026068274463926042
rxn:2:110904:92282	COCc1nn(C)c(NC2CC(n3ccnn3)C2)c1C	20	0.3087840974330902	0.5950160026550293	-0.014311595261096955
rxn:2:136982:77666	CC(Nc1cnncn1)c1ccccc1N1CCCCC1	21	0.13778580725193024	0.8082027435302734	-0.031924616013254435
rxn:2:102057:139276	CN(C)CC1CCCC1NC1(c2cccnc2)COC1	20	0.11427482962608337	0.4696686267852783	-0.017769689857959747
rxn:2:117784:124850	C[C@H](CNC1CCn2ccc3cccc1c32)N1CCCC1	21	0.38110265135765076	0.8916952610015869	-0.02431393379256839
rxn:2:105950:90851	Cc1cc(C)nc(OC(C)CNC2CCCN(C)C2)n1	20	0.13042724132537842	0.7808675765991211	-0.032522016763687135
rxn:2:104376:139605	CN(C)c1nnccc1NC1CC2C(F)CC1(C)C2(C)C	21	0.10059263557195663	0.4870262145996094	-0.0184015990013168
rxn:2:131382:101707	Cc1cc(NC2CCSC3(CCC3)C2)nn1C1CCOC1	21	0.15991467237472534	0.2799539566040039	-0.005716156391870408
rxn:2:131458:107899	Cn1ccc2[nH]nc(NC3CCCC(C)(C)C3)c2c1=O	20	0.18790508806705475	0.8457785844802856	-0.03289367482066154
rxn:2:119911:100219	CCN1CCC(NC2CCCC3CCCC32)C1(C)C	19	0.15575996041297913	1.489813208580017	-0.07021332885089673
rxn:2:96314:84597	c1ccc2c(c1)C[C@@H]1CC(Nc3nccn3C3CCC3)[C@H]21	21	0.2621852159500122	1.1538217067718506	-0.042458880515325634
rxn:2:142226:124989	COc1ccc(OC)c2c1C(C)CC2N[C@H]1COC[C@H]1F	21	0.2735849618911743	1.1377041339874268	-0.041148532004583446
rxn:2:110399:67549	COCc1c(C)cccc1NC1CCOC2(CCOC2)C1	21	0.11510530859231949	0.9521033763885498	-0.03985705084743954
rxn:2:118507:111510	CCOC[C@H](NC1CCCCC1C)c1ccccc1	19	0.20511433482170105	0.5448622703552246	-0.017881470291238082
rxn:2:137368:110305	CC1(C)CC2(CCO1)CC(NC1CC(F)C1)CCO2	19	0.05364767462015152	0.30883002281188965	-0.013430649904828323
rxn:2:116217:126356	CC(F)(F)c1ccc(NC2CCCC34CC(CO3)C24)nc1	21	0.2010277956724167	0.3652002811431885	-0.007817737403370086
rxn:2:96303:122276	CC(C)(C)C(NC1CC2(CCCCO2)C1)c1cc[nH]c1	20	0.14692836999893188	0.42174601554870605	-0.013740882277488708
rxn:2:140422:122190	CC(NCC1CCc2nccn21)c1cnn2c1COCC2	21	0.2170407772064209	0.6297287940979004	-0.01965181032816569
rxn:2:123488:104655	Cc1ccc(NC2c3ccccc3OC3CC32)[nH]c1=O	20	0.2524067461490631	0.5229904651641846	-0.013529185950756074
rxn:2:108435:93299	Cn1ccc(C2(NC3C[C@H]4C[C@@H]5C[C@H](C4)C[C@H]3C5)CC2)n1	21	0.13515451550483704	0.6748743057250977	-0.02570094239144098
